"","yr","mm","dd","hr","mn","wdir_deg_t","wspd_m_s","pres_h_pa","atmp_deg_c","wtmp_deg_c","date","submission_id","common_name","scientific_name","taxonomic_order","count","state_province","county","location_id","location","latitude","longitude","time","protocol","duration_min","all_obs_reported","distance_traveled_km","area_covered_ha","number_of_observers","breeding_code","observation_details","checklist_comments","ml_catalog_numbers","wspd_mph","beaufort_ws","comp_dir","day_time","count2"
"1073",2015,12,"11","06","06",NA,5.7,1011.7,14.3,15,2015-12-11,"S34575584","Surf Scoter","Melanitta perspicillata",703,28,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,06:45:00,"eBird - Stationary Count",15,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,12.7509,"4",NA,2015-12-11 06:00:00,28
"1074",2015,12,"11","06","06",NA,5.7,1011.7,14.3,15,2015-12-11,"S34575584","Red-throated Loon","Gavia stellata",6848,1,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,06:45:00,"eBird - Stationary Count",15,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,12.7509,"4",NA,2015-12-11 06:00:00,1
"1075",2015,12,"11","06","06",NA,5.7,1011.7,14.3,15,2015-12-11,"S34575584","Pacific Loon","Gavia pacifica",6852,20,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,06:45:00,"eBird - Stationary Count",15,1,NA,NA,1,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,12.7509,"4",NA,2015-12-11 06:00:00,20
"1076",2015,12,"11","07","06",NA,7.2,1011.1,15,15,2015-12-11,"S34575586","Surf Scoter","Melanitta perspicillata",703,258,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,07:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"BS <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,16.1064,"4",NA,2015-12-11 07:00:00,258
"1077",2015,12,"11","07","06",NA,7.2,1011.1,15,15,2015-12-11,"S34575586","Red-throated Loon","Gavia stellata",6848,5,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,07:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"BS <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,16.1064,"4",NA,2015-12-11 07:00:00,5
"1078",2015,12,"11","07","06",NA,7.2,1011.1,15,15,2015-12-11,"S34575586","Pacific Loon","Gavia pacifica",6852,331,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,07:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"BS <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,16.1064,"4",NA,2015-12-11 07:00:00,331
"1079",2015,12,"11","08","06",NA,10.8,1011.9,12,15,2015-12-11,"S34575587","Surf Scoter","Melanitta perspicillata",703,118,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,08:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"moved to Esplanade ~8:30 BS <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,24.1596,"6",NA,2015-12-11 08:00:00,118
"1080",2015,12,"11","08","06",NA,10.8,1011.9,12,15,2015-12-11,"S34575587","Red-throated Loon","Gavia stellata",6848,11,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,08:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"moved to Esplanade ~8:30 BS <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,24.1596,"6",NA,2015-12-11 08:00:00,11
"1081",2015,12,"11","08","06",NA,10.8,1011.9,12,15,2015-12-11,"S34575587","Pacific Loon","Gavia pacifica",6852,693,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,08:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"moved to Esplanade ~8:30 BS <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,24.1596,"6",NA,2015-12-11 08:00:00,693
"1082",2015,12,"11","09","06",NA,6.7,1011.1,12.3,15,2015-12-11,"S34575588","Surf Scoter","Melanitta perspicillata",703,137,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,09:00:00,"eBird - Stationary Count",60,1,NA,NA,3,NA,NA,"Esplanade BS RM <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,14.9879,"4",NA,2015-12-11 09:00:00,137
"1083",2015,12,"11","09","06",NA,6.7,1011.1,12.3,15,2015-12-11,"S34575588","Red-throated Loon","Gavia stellata",6848,4,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,09:00:00,"eBird - Stationary Count",60,1,NA,NA,3,NA,NA,"Esplanade BS RM <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,14.9879,"4",NA,2015-12-11 09:00:00,4
"1084",2015,12,"11","09","06",NA,6.7,1011.1,12.3,15,2015-12-11,"S34575588","Pacific Loon","Gavia pacifica",6852,515,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,09:00:00,"eBird - Stationary Count",60,1,NA,NA,3,NA,NA,"Esplanade BS RM <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,14.9879,"4",NA,2015-12-11 09:00:00,515
"1085",2015,12,"11","10","06",NA,7.7,1010.8,13.1,15,2015-12-11,"S34575589","Surf Scoter","Melanitta perspicillata",703,45,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,10:00:00,"eBird - Stationary Count",60,1,NA,NA,4,NA,NA,"BS DR RC <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,17.2249,"4",NA,2015-12-11 10:00:00,45
"1086",2015,12,"11","10","06",NA,7.7,1010.8,13.1,15,2015-12-11,"S34575589","Red-throated Loon","Gavia stellata",6848,29,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,10:00:00,"eBird - Stationary Count",60,1,NA,NA,4,NA,NA,"BS DR RC <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,17.2249,"4",NA,2015-12-11 10:00:00,29
"1087",2015,12,"11","10","06",NA,7.7,1010.8,13.1,15,2015-12-11,"S34575589","Pacific Loon","Gavia pacifica",6852,2225,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,10:00:00,"eBird - Stationary Count",60,1,NA,NA,4,NA,NA,"BS DR RC <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,17.2249,"4",NA,2015-12-11 10:00:00,2225
"1088",2015,12,"11","11","06",NA,6.2,1010.6,12.5,14.9,2015-12-11,"S34575590","Surf Scoter","Melanitta perspicillata",703,38,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,11:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"BS <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,13.8694,"4",NA,2015-12-11 11:00:00,38
"1089",2015,12,"11","11","06",NA,6.2,1010.6,12.5,14.9,2015-12-11,"S34575590","Red-throated Loon","Gavia stellata",6848,15,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,11:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"BS <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,13.8694,"4",NA,2015-12-11 11:00:00,15
"1090",2015,12,"11","11","06",NA,6.2,1010.6,12.5,14.9,2015-12-11,"S34575590","Pacific Loon","Gavia pacifica",6852,977,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,11:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"BS <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,13.8694,"4",NA,2015-12-11 11:00:00,977
"1091",2015,12,"11","12","06",NA,5.7,1009.6,13.1,14.9,2015-12-11,"S34575592","Surf Scoter","Melanitta perspicillata",703,30,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,12:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"BS <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,12.7509,"4",NA,2015-12-11 12:00:00,30
"1092",2015,12,"11","12","06",NA,5.7,1009.6,13.1,14.9,2015-12-11,"S34575592","Red-throated Loon","Gavia stellata",6848,43,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,12:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"BS <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,12.7509,"4",NA,2015-12-11 12:00:00,43
"1093",2015,12,"11","12","06",NA,5.7,1009.6,13.1,14.9,2015-12-11,"S34575592","Pacific Loon","Gavia pacifica",6852,691,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,12:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"BS <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,12.7509,"4",NA,2015-12-11 12:00:00,691
"1094",2015,12,"11","13","06",NA,8.8,1009.1,13.3,14.9,2015-12-11,"S34575593","Surf Scoter","Melanitta perspicillata",703,106,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,13:00:00,"eBird - Stationary Count",60,1,NA,NA,3,NA,NA,"BS CR <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,19.6856,"5",NA,2015-12-11 13:00:00,106
"1095",2015,12,"11","13","06",NA,8.8,1009.1,13.3,14.9,2015-12-11,"S34575593","Red-throated Loon","Gavia stellata",6848,60,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,13:00:00,"eBird - Stationary Count",60,1,NA,NA,3,NA,"tally","BS CR <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,19.6856,"5",NA,2015-12-11 13:00:00,60
"1096",2015,12,"11","13","06",NA,8.8,1009.1,13.3,14.9,2015-12-11,"S34575593","Pacific Loon","Gavia pacifica",6852,492,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,13:00:00,"eBird - Stationary Count",60,1,NA,NA,3,NA,NA,"BS CR <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,19.6856,"5",NA,2015-12-11 13:00:00,492
"1097",2015,12,"11","14","06",NA,8.2,1010.6,10.8,14.9,2015-12-11,"S34575594","Surf Scoter","Melanitta perspicillata",703,184,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,14:00:00,"eBird - Stationary Count",60,1,NA,NA,3,NA,NA,"add 64 susc to prev  BS CR <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,18.3434,"5",NA,2015-12-11 14:00:00,184
"1098",2015,12,"11","14","06",NA,8.2,1010.6,10.8,14.9,2015-12-11,"S34575594","Red-throated Loon","Gavia stellata",6848,100,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,14:00:00,"eBird - Stationary Count",60,1,NA,NA,3,NA,"tally","add 64 susc to prev  BS CR <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,18.3434,"5",NA,2015-12-11 14:00:00,100
"1099",2015,12,"11","14","06",NA,8.2,1010.6,10.8,14.9,2015-12-11,"S34575594","Pacific Loon","Gavia pacifica",6852,927,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,14:00:00,"eBird - Stationary Count",60,1,NA,NA,3,NA,NA,"add 64 susc to prev  BS CR <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,18.3434,"5",NA,2015-12-11 14:00:00,927
"1100",2015,12,"11","15","06",NA,5.7,1010.3,12.3,14.8,2015-12-11,"S34575595","Surf Scoter","Melanitta perspicillata",703,216,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,15:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"BS back to point at restroom at 15:25 <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,12.7509,"4",NA,2015-12-11 15:00:00,216
"1101",2015,12,"11","15","06",NA,5.7,1010.3,12.3,14.8,2015-12-11,"S34575595","Red-throated Loon","Gavia stellata",6848,35,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,15:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"BS back to point at restroom at 15:25 <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,12.7509,"4",NA,2015-12-11 15:00:00,35
"1102",2015,12,"11","15","06",NA,5.7,1010.3,12.3,14.8,2015-12-11,"S34575595","Pacific Loon","Gavia pacifica",6852,354,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,15:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"BS back to point at restroom at 15:25 <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,12.7509,"4",NA,2015-12-11 15:00:00,354
"1103",2015,12,"11","16","06",NA,6.7,1011.7,11.9,14.8,2015-12-11,"S34575596","Surf Scoter","Melanitta perspicillata",703,170,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,16:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"BM at seawatch bench from 15:45; back at restroom 16:10 <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,14.9879,"4",NA,2015-12-11 16:00:00,170
"1104",2015,12,"11","16","06",NA,6.7,1011.7,11.9,14.8,2015-12-11,"S34575596","Red-throated Loon","Gavia stellata",6848,9,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,16:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"BM at seawatch bench from 15:45; back at restroom 16:10 <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,14.9879,"4",NA,2015-12-11 16:00:00,9
"1105",2015,12,"11","16","06",NA,6.7,1011.7,11.9,14.8,2015-12-11,"S34575596","Pacific Loon","Gavia pacifica",6852,182,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,16:00:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"BM at seawatch bench from 15:45; back at restroom 16:10 <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,14.9879,"4",NA,2015-12-11 16:00:00,182
"1106",2015,12,"12","07","06",NA,9.8,1016.2,13.4,14.9,2015-12-12,"S35743465","Surf Scoter","Melanitta perspicillata",703,53,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,07:23:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,21.9226,"5",NA,2015-12-12 07:00:00,53
"1107",2015,12,"12","07","06",NA,9.8,1016.2,13.4,14.9,2015-12-12,"S35743465","Red-throated Loon","Gavia stellata",6848,14,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,07:23:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,21.9226,"5",NA,2015-12-12 07:00:00,14
"1108",2015,12,"12","07","06",NA,9.8,1016.2,13.4,14.9,2015-12-12,"S35743465","Pacific Loon","Gavia pacifica",6852,1325,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,07:23:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,21.9226,"5",NA,2015-12-12 07:00:00,1325
"1109",2015,12,"12","08","06",NA,6.2,1016.5,13.1,14.9,2015-12-12,"S35743464","Surf Scoter","Melanitta perspicillata",703,93,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,08:22:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,13.8694,"4",NA,2015-12-12 08:00:00,93
"1110",2015,12,"12","08","06",NA,6.2,1016.5,13.1,14.9,2015-12-12,"S35743464","Red-throated Loon","Gavia stellata",6848,13,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,08:22:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,13.8694,"4",NA,2015-12-12 08:00:00,13
"1111",2015,12,"12","08","06",NA,6.2,1016.5,13.1,14.9,2015-12-12,"S35743464","Pacific Loon","Gavia pacifica",6852,625,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,08:22:00,"eBird - Stationary Count",60,1,NA,NA,2,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,13.8694,"4",NA,2015-12-12 08:00:00,625
"1112",2015,12,"12","09","06",NA,5.7,1016.8,13.2,14.8,2015-12-12,"S35743462","Surf Scoter","Melanitta perspicillata",703,19,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,09:21:00,"eBird - Stationary Count",65,1,NA,NA,3,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,12.7509,"4",NA,2015-12-12 09:00:00,19
"1113",2015,12,"12","09","06",NA,5.7,1016.8,13.2,14.8,2015-12-12,"S35743462","Red-throated Loon","Gavia stellata",6848,14,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,09:21:00,"eBird - Stationary Count",65,1,NA,NA,3,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,12.7509,"4",NA,2015-12-12 09:00:00,14
"1114",2015,12,"12","09","06",NA,5.7,1016.8,13.2,14.8,2015-12-12,"S35743462","Pacific Loon","Gavia pacifica",6852,612,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,09:21:00,"eBird - Stationary Count",65,1,NA,NA,3,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,12.7509,"4",NA,2015-12-12 09:00:00,612
"1115",2015,12,"12","10","06",NA,7.2,1017.3,13,14.8,2015-12-12,"S35743442","Surf Scoter","Melanitta perspicillata",703,3,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,10:25:00,"eBird - Stationary Count",35,1,NA,NA,4,NA,NA,"HC RM Max Wilson (mercretas) <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,16.1064,"4",NA,2015-12-12 10:00:00,3
"1116",2015,12,"12","10","06",NA,7.2,1017.3,13,14.8,2015-12-12,"S35743442","Red-throated Loon","Gavia stellata",6848,4,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,10:25:00,"eBird - Stationary Count",35,1,NA,NA,4,NA,NA,"HC RM Max Wilson (mercretas) <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,16.1064,"4",NA,2015-12-12 10:00:00,4
"1117",2015,12,"12","10","06",NA,7.2,1017.3,13,14.8,2015-12-12,"S35743442","Pacific Loon","Gavia pacifica",6852,102,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,10:25:00,"eBird - Stationary Count",35,1,NA,NA,4,NA,NA,"HC RM Max Wilson (mercretas) <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,16.1064,"4",NA,2015-12-12 10:00:00,102
"1118",2015,12,"12","11","06",NA,6.2,1017.4,13.1,14.8,2015-12-12,"S34575598","Surf Scoter","Melanitta perspicillata",703,38,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,11:00:00,"eBird - Stationary Count",60,1,NA,NA,5,NA,NA,"BM HC RM MW; 2 Gray Whale <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,13.8694,"4",NA,2015-12-12 11:00:00,38
"1119",2015,12,"12","11","06",NA,6.2,1017.4,13.1,14.8,2015-12-12,"S34575598","Red-throated Loon","Gavia stellata",6848,4,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,11:00:00,"eBird - Stationary Count",60,1,NA,NA,5,NA,NA,"BM HC RM MW; 2 Gray Whale <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,13.8694,"4",NA,2015-12-12 11:00:00,4
"1120",2015,12,"12","11","06",NA,6.2,1017.4,13.1,14.8,2015-12-12,"S34575598","Pacific Loon","Gavia pacifica",6852,233,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,11:00:00,"eBird - Stationary Count",60,1,NA,NA,5,NA,NA,"BM HC RM MW; 2 Gray Whale <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,13.8694,"4",NA,2015-12-12 11:00:00,233
"1121",2015,12,"12","12","06",NA,7.2,1017.3,13.1,14.8,2015-12-12,"S34575599","Surf Scoter","Melanitta perspicillata",703,9,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,12:00:00,"eBird - Stationary Count",60,1,NA,NA,5,NA,NA,"BM HC RM MW<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,16.1064,"4",NA,2015-12-12 12:00:00,9
"1122",2015,12,"12","12","06",NA,7.2,1017.3,13.1,14.8,2015-12-12,"S34575599","Red-throated Loon","Gavia stellata",6848,18,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,12:00:00,"eBird - Stationary Count",60,1,NA,NA,5,NA,NA,"BM HC RM MW<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,16.1064,"4",NA,2015-12-12 12:00:00,18
"1123",2015,12,"12","12","06",NA,7.2,1017.3,13.1,14.8,2015-12-12,"S34575599","Pacific Loon","Gavia pacifica",6852,442,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,12:00:00,"eBird - Stationary Count",60,1,NA,NA,5,NA,NA,"BM HC RM MW<br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,16.1064,"4",NA,2015-12-12 12:00:00,442
"1124",2015,12,"12","13","06",NA,6.7,1017.8,13,14.8,2015-12-12,"S34575600","Surf Scoter","Melanitta perspicillata",703,32,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,13:00:00,"eBird - Stationary Count",60,1,NA,NA,4,NA,NA,"BS RM MW <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,14.9879,"4",NA,2015-12-12 13:00:00,32
"1125",2015,12,"12","13","06",NA,6.7,1017.8,13,14.8,2015-12-12,"S34575600","Red-throated Loon","Gavia stellata",6848,19,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,13:00:00,"eBird - Stationary Count",60,1,NA,NA,4,NA,NA,"BS RM MW <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,14.9879,"4",NA,2015-12-12 13:00:00,19
"1126",2015,12,"12","13","06",NA,6.7,1017.8,13,14.8,2015-12-12,"S34575600","Pacific Loon","Gavia pacifica",6852,1079,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,13:00:00,"eBird - Stationary Count",60,1,NA,NA,4,NA,NA,"BS RM MW <br />Submitted from eBird for iOS, version 1.1.3 Build 30",NA,14.9879,"4",NA,2015-12-12 13:00:00,1079
"1127",2015,12,"12","14","06",NA,4.6,1018.2,12.7,14.7,2015-12-12,"S34575603","Surf Scoter","Melanitta perspicillata",703,37,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,14:00:00,"eBird - Stationary Count",63,1,NA,NA,2,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.4 Build 33",NA,10.2902,"3",NA,2015-12-12 14:00:00,37
"1128",2015,12,"12","14","06",NA,4.6,1018.2,12.7,14.7,2015-12-12,"S34575603","Red-throated Loon","Gavia stellata",6848,19,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,14:00:00,"eBird - Stationary Count",63,1,NA,NA,2,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.4 Build 33",NA,10.2902,"3",NA,2015-12-12 14:00:00,19
"1129",2015,12,"12","14","06",NA,4.6,1018.2,12.7,14.7,2015-12-12,"S34575603","Pacific Loon","Gavia pacifica",6852,946,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,14:00:00,"eBird - Stationary Count",63,1,NA,NA,2,NA,NA,"<br />Submitted from eBird for iOS, version 1.1.4 Build 33",NA,10.2902,"3",NA,2015-12-12 14:00:00,946
"1130",2015,12,"12","15","06",NA,3.1,1019.2,12.4,14.8,2015-12-12,"S34575601","Surf Scoter","Melanitta perspicillata",703,27,"US-CA","Monterey","L109309","Pt. Pinos--seawatch only",36.6373821,-121.9357538,15:00:00,"eBird - Stationary Count",60,1,NA,NA,4,NA,NA,"standing watch at MAS seawatch with Tony Leukering (not ""on-watch"" per se, photographing and clicking pelicans) and fairly soon into the hour, Blake Matheson. Clear with a few clouds but cold (low 50s) with NW wind 8-10 mph, huge breakers and choppy seas with big swells. Using clickers for PALO, BVSH, BRPE, COMU. Remaining species tallied using Leukering protocols, with the exception that I kept track of NOFU, PECO and have added an estimate for BRCO and WEGU at end of hour. One Gray Whale close.",NA,6.9347,"2",NA,2015-12-12 15:00:00,27
